Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,2,3,1,2,2,3,1,2,3
t882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
t1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434782608695,-0.16304347826086954,-0.1630434782608695
